Review_ID,Movie_Title,Keyword_1,Score_1,Keyword_2,Score_2,Keyword_3,Score_3,Keyword_4,Score_4,Keyword_5,Score_5
0188599,Raiders of the Lost Ark,indiana jones film,0.5643,indiana jones,0.519,film captivate raider,0.5045,film action film,0.4914,ark film perfect,0.4867
4271432,Raiders of the Lost Ark,indiana jones good,0.6561,indiana jones trys,0.6272,indiana jones,0.6159,indiana jones nazi,0.6132,ark indiana jones,0.5693
2279540,Raiders of the Lost Ark,ark steven spielberg,0.5742,spielberg george lucas,0.5614,imagination combine spielberg,0.56,combine spielberg,0.5355,spielberg unbridle creativity,0.5341
3127709,Raiders of the Lost Ark,raider lost ark,0.4134,indy adventure,0.4117,theme indy adventure,0.4074,ark great adventure,0.3694,indy heroic heart,0.367
0188697,Raiders of the Lost Ark,indiana jonesthis,0.5359,indiana jones,0.5059,indiana jonesthis movie,0.5025,know indiana jonesthis,0.4602,professor indiana jones,0.4542
2899589,Raiders of the Lost Ark,indiana jones,0.4186,indiana jones instead,0.4054,moviewhen lucas spielberg,0.3987,spielberg george lucas,0.395,lucas spielberg,0.3838
7620169,Raiders of the Lost Ark,brilliant ford cast,0.5971,ford cast lead,0.5705,piece brilliant ford,0.5583,blockbuster action relentless,0.5449,ford cast,0.5341
0188943,Raiders of the Lost Ark,say movie nazi,0.4609,funny say movie,0.4244,favorite film child,0.4221,say movie,0.4204,joke action movie,0.413
9914949,Raiders of the Lost Ark,movie kid,0.5103,movie kid think,0.5004,hear movie kid,0.4997,ark covenant,0.4921,film investigate thing,0.4864
0188661,Raiders of the Lost Ark,indiana jones good,0.6834,indiana jones,0.6284,spoiler indiana jones,0.6168,jones good movie,0.5433,movie series perfect,0.5068
6856041,Raiders of the Lost Ark,harrison ford iconic,0.5634,iconic indiana jones,0.5493,indiana jones,0.517,film artistry brilliant,0.487,inspiration james bond,0.4811
0188811,Raiders of the Lost Ark,peak adventure film,0.5067,indiana jones rugged,0.4617,adventure film raider,0.4478,heroic indiana jones,0.4468,character heroic indiana,0.4427
4832369,Raiders of the Lost Ark,watch cairo want,0.6365,make watch cairo,0.61,cairo want relate,0.61,scene depiction cairo,0.5887,watch cairo,0.5731
2607681,Raiders of the Lost Ark,installment indiana jones,0.5754,indiana jones crusade,0.5613,indiana jones,0.5506,movie indiana jones,0.5482,indiana jones movie,0.5432
7040993,Raiders of the Lost Ark,subsequent indy film,0.5584,film actionadventure classic,0.549,audience age harrison,0.5374,film actionadventure,0.5355,indy film,0.5309
0188615,Raiders of the Lost Ark,perfect cinematography special,0.5951,cinematography special,0.5696,perfect cinematography,0.5483,minute perfect cinematography,0.5473,cinematography special effect,0.5292
1591824,Raiders of the Lost Ark,definitely spielberg great,0.5394,list jurassic park,0.5261,spielberg great achievement,0.5238,jurassic park,0.5021,movie far good,0.502
0188851,Raiders of the Lost Ark,indiana jones enjoy,0.6139,perfect indiana jones,0.6128,indiana jones,0.6053,jones enjoy indiana,0.549,favorite director harrison,0.5466
9390274,Raiders of the Lost Ark,spielberg like say,0.5357,lucas spielberg hoilday,0.5197,war lucas spielberg,0.5001,lucas spielberg,0.4979,indiana jones lucas,0.4887
1163031,Raiders of the Lost Ark,indiana jones,0.4505,indiana jones trilogy,0.4449,hear indina jones,0.41,rest indiana jones,0.4018,scene spielberg lucas,0.3913
3552193,Raiders of the Lost Ark,poutine scene eat,0.7461,scene eat poutine,0.7399,poutine entire movie,0.739,poutine scene,0.726,need poutine scene,0.7082
5705473,Raiders of the Lost Ark,ford okay selleck,0.7409,selleck make indie,0.7232,make indie,0.5665,indie,0.5465,ford okay,0.5446
5660533,Raiders of the Lost Ark,hero harris ford,0.5568,movie hero harris,0.5465,century movie hero,0.5379,movie hero,0.5014,war ii nazi,0.4703
1741898,Raiders of the Lost Ark,crisis ronald reagan,0.5706,reagan president raider,0.5582,reagan,0.5507,hostage crisis ronald,0.5443,reagan president,0.5314
3756015,Raiders of the Lost Ark,watch dad movie,0.5388,dad movie,0.5279,dad movie completely,0.5251,harrison ford favorite,0.5182,favorite actor franchise,0.5143
1456490,Raiders of the Lost Ark,ark film sceneswhere,0.5392,indiana jones,0.5319,play indiana jones,0.5111,scene college indy,0.498,point ark film,0.487
2122286,Raiders of the Lost Ark,film numerous time,0.6983,watch film,0.6394,watch film numerous,0.5959,action film like,0.5924,entertain great film,0.5751
0188929,Raiders of the Lost Ark,indiana jones harrison,0.4176,indiana jones,0.4095,sequel indiana jones,0.4046,portrayal indiana jones,0.4031,indiana jones wrangle,0.3942
0188813,Raiders of the Lost Ark,adventure film play,0.6226,definitive adventure film,0.6202,adventure film,0.6002,film play like,0.5188,film good start,0.5
0188862,Raiders of the Lost Ark,film like happen,0.6126,great film happen,0.5863,film happen,0.5838,film happen accident,0.5833,film come day,0.5534
0188601,Raiders of the Lost Ark,genre imitate envy,0.6535,movie good genre,0.6394,good genre imitate,0.5783,line judgedtruly classic,0.531,genre imitate,0.5269
7580662,Raiders of the Lost Ark,lost ark amazing,0.6002,iconic action adventure,0.5497,tribute classic adventure,0.5278,action adventure,0.5178,action adventure plenty,0.5172
8378839,Raiders of the Lost Ark,movie time fun,0.5631,adventure movie time,0.5438,movie time,0.5235,action movie great,0.5187,history hollywood fun,0.5016
0188695,Raiders of the Lost Ark,movie like saturday,0.5807,plot fun indiana,0.5334,fun indiana jones,0.5312,begin scene indiana,0.5188,ark discover movie,0.5098
2389394,Raiders of the Lost Ark,thing copying cinema,0.5354,copying bad,0.5315,copying bad thing,0.5202,copying cinema,0.5084,copying cinema big,0.4921
3174740,Raiders of the Lost Ark,embodiment indiana jones,0.604,indiana jones,0.5616,indiana jones movie,0.5501,lead indiana jones,0.5359,movie plain fun,0.4865
2263393,Raiders of the Lost Ark,archaeologist explorer harrison,0.5875,american archaeologist,0.5809,american archaeologist explorer,0.5719,archaeologist,0.5595,archaeologist explorer,0.55
4460509,Raiders of the Lost Ark,adventure film generation,0.6515,adventure film hold,0.6188,precedent adventure film,0.5959,adventure film,0.5802,film hold true,0.5222
2576387,Raiders of the Lost Ark,ford spielberg good,0.5153,play indianas friend,0.5057,spielberg adventure,0.4999,steven spielberg adventure,0.4979,spielberg good cast,0.4975
0188927,Raiders of the Lost Ark,adventure raider,0.5734,raider far entertaining,0.5509,ready adventure raider,0.5277,suspense comedy violence,0.5218,action suspense comedy,0.5147
0188788,Raiders of the Lost Ark,schindler list,0.6884,schindler list list,0.6683,equal schindler list,0.6587,film equal schindler,0.6035,spielberg good film,0.5923
5011525,Raiders of the Lost Ark,superhero behaviour professor,0.7173,numb violence superhero,0.7139,violence superhero behaviour,0.6562,violence superhero,0.635,behaviour professor watch,0.6144
1882621,Raiders of the Lost Ark,hero indiana jones,0.5663,indiana jones love,0.5663,indiana jones superhero,0.5471,love indiana jones,0.547,indiana jones,0.5407
2662909,Raiders of the Lost Ark,film studio disrespectful,0.6012,write scene involve,0.5523,establish film studio,0.5313,film studio,0.5256,write scene,0.5081
0188572,Raiders of the Lost Ark,lucas spielbergs work,0.627,fan lucas spielbergs,0.5858,lucas spielbergs,0.5565,action moviesthis film,0.5548,quite action moviesthis,0.5462
9343523,Raiders of the Lost Ark,good film spielberg,0.6486,film spielberg,0.6289,spielberg easily good,0.6263,film spielberg entire,0.6106,director history cinema,0.5981
5694388,Raiders of the Lost Ark,raider lost ark,0.622,lose ark theater,0.5898,lost ark,0.5874,lost ark really,0.5643,music classic raider,0.5457
9355676,Raiders of the Lost Ark,review indiana jones,0.5218,movie love ancient,0.5188,amazing indiana jones,0.5161,movie ancient,0.5012,indiana jones theme,0.487
6383733,Raiders of the Lost Ark,indiana jonesoverall enjoyable,0.6343,jonesoverall enjoyable movie,0.5996,indiana jonesthis movie,0.5834,audience indiana jonesthis,0.5788,indiana jonesthis,0.5749
3819004,Raiders of the Lost Ark,famous action film,0.6741,film iconic role,0.6536,action film early,0.634,action film,0.6067,harrison ford look,0.582
7603541,Raiders of the Lost Ark,indiana jones fit,0.6302,solo indiana jones,0.5808,indiana jones,0.5726,han solo indiana,0.5502,fit harrison ford,0.5079
4382774,Raiders of the Lost Ark,indiana gruelling scene,0.7471,gruelling scene film,0.6866,gruelli harrison ford,0.6692,far gruelli harrison,0.6235,gruelling scene,0.6206
7842974,Raiders of the Lost Ark,indiana jones movie,0.6199,indiana jones,0.588,family film opinionif,0.5547,great family film,0.5241,jones movie old,0.5226
4075667,Raiders of the Lost Ark,indiana jones trilogy,0.5702,adventure indiana jones,0.5681,ark indiana jones,0.5613,indiana jones,0.5383,hero indiana jones,0.5343
2214025,Raiders of the Lost Ark,film setting nature,0.5767,beginning film indiana,0.5358,overtone everpresent film,0.5348,major fallacy film,0.5271,film setting,0.521
5860825,Raiders of the Lost Ark,george lucas create,0.4903,franchise george lucas,0.4856,idea george lucas,0.4843,saga spielberg consider,0.4798,adore george lucas,0.4642
0188646,Raiders of the Lost Ark,film brilliantin opinion,0.63,film opening ark,0.6251,opening ark scene,0.5885,face film brilliantin,0.5858,final scene film,0.5665
2157062,Raiders of the Lost Ark,raider lost ark,0.5732,ark example movie,0.5629,example movie second,0.537,lost ark,0.5086,indiana jones movie,0.5051
8247759,Raiders of the Lost Ark,ark pg genre,0.5287,brilliant transferthe audio,0.4866,pg genre,0.4844,steelbook great classic,0.4807,genre actionadventurek hdr,0.478
2676016,Raiders of the Lost Ark,movie harrison ford,0.494,watch movie harrison,0.4912,film make cinema,0.4791,movie harrison,0.4788,trilogy film series,0.4732
2449420,Raiders of the Lost Ark,indiana jones,0.4864,start indiana jones,0.4641,harrison ford adventure,0.4546,indiana jones harrison,0.4524,present protagonist indiana,0.4507
6767182,Raiders of the Lost Ark,movie time effect,0.6719,time action perfect,0.6708,favourite movie time,0.6084,movie time,0.5769,time effect,0.5713
0188579,Raiders of the Lost Ark,spielberg direct raider,0.6506,ease spielberg direct,0.5453,spielberg direct amazing,0.5396,steven spielberg direct,0.5367,direct steven spielberg,0.5359
4471558,Raiders of the Lost Ark,watch perfect charm,0.628,action pack film,0.5801,pack film say,0.5576,pack film,0.5386,film definitely watch,0.4966
4991783,Raiders of the Lost Ark,steven spielberg raider,0.567,spielberg raider,0.566,spielberg raider lost,0.5487,spielberg come idea,0.5111,spielberg george lucas,0.5065
6804673,Raiders of the Lost Ark,defoe writer robinson,0.7664,daniel defoe writer,0.7039,writer robinson crosue,0.6984,defoe writer,0.6272,writer robinson,0.5965
0188799,Raiders of the Lost Ark,lost ark definately,0.6089,ark covenant entertainment,0.5855,indiana jones,0.5813,lost ark,0.5798,raider lost ark,0.5748
3842081,Raiders of the Lost Ark,little boy childhood,0.5934,boy childhood awesome,0.5752,boy childhood,0.5628,movie make little,0.5513,childhood awesome,0.5282
7033296,Raiders of the Lost Ark,easy watch iconic,0.7806,iconic film say,0.738,watch iconic film,0.7004,easy watch,0.6542,film say,0.6243
5697927,Raiders of the Lost Ark,good action scene,0.5772,action adventure good,0.5579,open scene good,0.5101,action scene,0.5092,sense action adventure,0.4979
9183464,Raiders of the Lost Ark,indiana jones amazing,0.6403,adventure indiana movie,0.6172,indiana jones,0.6034,indiana movie,0.5939,amazing adventure indy,0.5892
10232056,Raiders of the Lost Ark,movie time battle,0.4949,make movie,0.49,good movie produce,0.4608,story make movie,0.4475,movie great movie,0.4455
1818858,Raiders of the Lost Ark,spielberg raider lost,0.4998,spielberg raider,0.4732,steven spielberg raider,0.4672,ark monument cinema,0.4594,monument cinema spielberg,0.4568
5053937,Raiders of the Lost Ark,raider lost ark,0.5656,genre indiana jones,0.5408,watchingraider lost ark,0.5336,lost ark thrill,0.5169,lost ark,0.497
2221516,Raiders of the Lost Ark,film indiana,0.5678,indiana jones film,0.5584,make indiana hero,0.5548,hero indiana jones,0.5504,covenant indiana jones,0.5439
9280933,Raiders of the Lost Ark,movie like matter,0.5641,make movie like,0.5325,movie watch family,0.528,old make movie,0.5277,movie movie like,0.5262
3267816,Raiders of the Lost Ark,spielberg cast harrison,0.5679,indiana jones,0.5491,cast harrison ford,0.538,archaeologist indiana jones,0.5161,spielberg cast,0.5046
3772412,Raiders of the Lost Ark,star indiana jones,0.5039,indiana jones,0.4965,road film incredible,0.4609,ford star indiana,0.4513,spielberg likable hero,0.4421
1903242,Raiders of the Lost Ark,actionadventure film think,0.5476,film raider,0.5277,watch film raider,0.5215,actionadventure genre like,0.5188,film raider lost,0.5096
1225881,Raiders of the Lost Ark,cinema movie popular,0.5174,good adventure movie,0.509,role legend cinema,0.4947,memorable movie family,0.494,pitfall harrison ford,0.4908
8558923,Raiders of the Lost Ark,film indiana,0.4515,film indiana jones,0.4482,indiana jones definitely,0.4467,indiana jones kill,0.4127,professional film indiana,0.4119
0188703,Raiders of the Lost Ark,film indiana jones,0.6434,indiana jones,0.5869,spielberg good action,0.5703,film work spielberg,0.5664,experience film indiana,0.5504
3484980,Raiders of the Lost Ark,indiana jones trilogy,0.5973,indiana jones absolutely,0.5769,favorite movie time,0.568,favorite movie,0.551,movie time young,0.5356
0188805,Raiders of the Lost Ark,say favorite filmgrade,0.5318,film make feel,0.5189,spielberg make experience,0.5155,spielberg direction impeccable,0.4965,film creative mind,0.4845
5926200,Raiders of the Lost Ark,spielberg pero sencillamente,0.4961,valuable great spielberg,0.4946,spielberg really hard,0.472,talento puro spielberg,0.472,moderno actual cgipero,0.4601
4726131,Raiders of the Lost Ark,action movie amazing,0.6594,exciting movie watch,0.6037,quintessential action movie,0.5996,movie amazing story,0.5952,wellmade exciting movie,0.5927
0188650,Raiders of the Lost Ark,action raider ford,0.4629,say action movie,0.4387,ark warehouseharrison ford,0.4259,warehouseharrison ford honestly,0.42,ending ark warehouseharrison,0.4189
3269325,Raiders of the Lost Ark,focus indiana jones,0.6326,influential exciting movie,0.5896,focus harrison ford,0.5664,movie focus,0.5658,movie focus plot,0.5419
6013577,Raiders of the Lost Ark,george lucas expertise,0.485,adventure indiana jones,0.4736,expertise steven spielberg,0.4477,indiana jones,0.447,george lucas,0.4368
1876031,Raiders of the Lost Ark,adventure series,0.5631,actionadventure genre bold,0.5484,actionadventure genre,0.5482,follow film wellplace,0.5303,adventure series wonderful,0.5299
2645420,Raiders of the Lost Ark,indiana jonesha amazing,0.6527,ark outstanding film,0.6088,indiana jones,0.605,ark brilliant movie,0.5887,indiana jonesha,0.5712
1881504,Raiders of the Lost Ark,indiana jones trilogy,0.7243,release indiana jones,0.6826,indiana jones kingdom,0.6794,film indiana jones,0.6638,indiana jones,0.6467
2037023,Raiders of the Lost Ark,producercocreator george lucas,0.5761,spielberg lucas,0.527,masterpiece spielberg lucas,0.5242,george lucas director,0.4809,henry indiana jones,0.4793
0991087,Raiders of the Lost Ark,indiana jones ark,0.5319,rock classic film,0.506,people live rock,0.4998,focus indiana jones,0.4817,indiana jones,0.4783
3340878,Raiders of the Lost Ark,lucas choice titular,0.4358,steven spielberg,0.4313,star war lucas,0.4163,spielberg,0.4135,lucas serve creator,0.4121
6187782,Raiders of the Lost Ark,raider hero indiana,0.5871,hero indiana jones,0.561,raider lost ark,0.548,appeal raider hero,0.5449,watch raider lost,0.5418
0188671,Raiders of the Lost Ark,great movie deserve,0.5798,movie icon deservedly,0.4853,movie deserve,0.4817,say great great,0.4633,film spielberg lucas,0.4622
1880904,Raiders of the Lost Ark,indiana jonesraider,0.5388,play indiana jones,0.5215,legend indiana jonesraider,0.521,indiana jones able,0.5136,indiana jones,0.5104
1890063,Raiders of the Lost Ark,indiana jones,0.6127,indiana jones harrison,0.6064,indiana henry jones,0.6005,indiana jones performance,0.5948,role indiana jones,0.5875
